date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,vapor_pressure_deficit_max,wind_speed_10m_max,wind_direction_10m_dominant,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean
1999-09-13 17:00:00+00:00,26.197252,31.166,21.066,0.0,0.0,4.8822246,23.43,2.0381184,9.826088,355.76364,26.620169,0.39108333
1999-09-14 17:00:00+00:00,25.87642,31.116,20.466,0.0,0.0,4.8598633,23.52,2.1305602,8.089993,249.25381,26.607668,0.37745833
1999-09-15 17:00:00+00:00,25.770166,30.916,21.566,3.9,3.9,4.3951945,21.64,1.7263091,8.825508,94.13461,26.880585,0.38437498
1999-09-16 17:00:00+00:00,26.324331,30.666,21.816,2.1,2.1,4.2716007,20.66,1.7207668,8.714677,80.537766,26.832666,0.41045842
1999-09-17 17:00:00+00:00,26.584747,31.866,20.966,0.0,0.0,5.1573124,24.35,2.3122985,14.982228,56.856724,26.901413,0.41170838
1999-09-18 17:00:00+00:00,26.50975,31.916,21.616,0.4,0.4,5.197892,24.6,2.4347637,11.090103,35.11208,26.932669,0.38558337
1999-09-19 17:00:00+00:00,26.076418,30.166,21.266,5.1000004,5.1000004,4.1640453,20.32,1.5719156,8.557102,44.145058,26.888922,0.380625
1999-09-20 17:00:00+00:00,26.5535,31.116,22.616,0.8,0.8,4.7839966,22.87,2.0557375,11.709688,66.30264,27.18892,0.4104167
1999-09-21 17:00:00+00:00,25.418085,30.566,21.916,11.599999,11.599999,4.216002,20.99,1.646244,5.495161,195.52415,26.943085,0.42062506
1999-09-22 17:00:00+00:00,25.866,30.216,22.216,0.70000005,0.70000005,4.328697,21.2,1.4837599,6.489992,19.249662,26.963919,0.4345
1999-09-23 17:00:00+00:00,26.78892,32.216,21.266,0.0,0.0,5.315993,24.76,2.48697,13.551501,55.31982,26.849335,0.42487505
1999-09-24 17:00:00+00:00,26.301416,32.066,21.216,0.3,0.3,5.0819974,24.16,2.2983353,9.983106,46.75341,26.934752,0.39904174
1999-09-25 17:00:00+00:00,25.932669,30.516,22.716,20.2,20.2,3.9861505,19.66,1.4013674,8.891343,129.28935,26.976418,0.42812502
1999-09-26 17:00:00+00:00,25.17642,29.916,21.966,25.3,25.3,3.91814,19.44,1.3677087,8.759178,197.18579,26.818085,0.47729167
1999-09-27 17:00:00+00:00,24.8535,29.566,21.916,14.8,14.8,3.5926118,17.84,1.4350884,8.473393,243.83852,26.480585,0.44783333
1999-09-28 17:00:00+00:00,25.159752,29.566,21.366,26.4,26.4,4.0560365,20.21,1.3179059,6.3690495,232.17162,26.595167,0.47625002
1999-09-29 17:00:00+00:00,25.013918,29.266,22.116,11.2,11.2,3.6619422,18.55,1.1867583,8.311245,206.98007,26.524336,0.47308326
1999-09-30 17:00:00+00:00,25.2535,29.866,21.366,0.8000001,0.8000001,4.360208,21.77,1.423814,6.8399997,274.08548,26.784746,0.47300005
1999-10-01 17:00:00+00:00,25.8035,30.316,20.916,0.0,0.0,5.074457,24.85,1.891634,9.227524,60.51119,26.807665,0.45991668
1999-10-02 17:00:00+00:00,25.705587,30.316,19.466,0.8,0.8,4.8543105,23.84,1.9139893,6.849467,35.096096,26.447252,0.443375
1999-10-03 17:00:00+00:00,25.288916,29.966,22.266,21.300001,21.300001,3.8519683,19.17,1.4311323,7.5685663,236.14279,26.58892,0.45675004
1999-10-04 17:00:00+00:00,25.070166,30.066,21.066,6.5000005,6.5000005,4.2223053,21.1,1.343324,8.891344,113.9625,26.580587,0.47087494
1999-10-05 17:00:00+00:00,25.0785,29.666,20.516,0.9,0.9,4.466123,22.32,1.4176099,7.208994,216.60712,26.595167,0.47808334
1999-10-06 17:00:00+00:00,25.555582,30.816,21.816,5.5999994,5.5999994,4.4853473,22.28,1.4409888,8.287822,161.30087,26.995163,0.48829162
1999-10-07 17:00:00+00:00,25.390999,30.266,21.466,1.2,1.2,4.1061196,20.4,1.5466948,6.989936,169.1597,26.791,0.48945832
1999-10-08 17:00:00+00:00,25.195168,30.066,21.266,4.4999995,4.4999995,4.279694,21.6,1.4724066,8.287822,65.0562,26.776419,0.48683333
1999-10-09 17:00:00+00:00,25.493086,29.566,22.016,2.8000002,2.8000002,4.178407,20.58,1.455884,6.4799995,31.159067,26.84725,0.48487505
1999-10-10 17:00:00+00:00,25.405584,29.166,22.616,2.3000002,2.3000002,3.8345752,19.4,1.2064962,9.779817,34.36718,26.561834,0.48474994
1999-10-11 17:00:00+00:00,24.947248,29.066,21.566,2.6000001,2.6000001,3.5196898,17.18,1.4224725,5.506941,101.72509,26.13475,0.48179165
1999-10-12 17:00:00+00:00,24.978502,30.066,21.816,27.5,27.5,3.8405192,19.15,1.3345356,8.209263,215.4728,26.52642,0.48545834
1999-10-13 17:00:00+00:00,24.724333,28.916,22.966,17.3,17.3,3.0976136,15.19,1.0173683,9.387651,134.9999,26.166,0.48145834
1999-10-14 17:00:00+00:00,25.126417,30.316,21.616,7.200001,7.200001,4.501038,22.22,1.4656229,6.519877,175.99586,26.791,0.46995828
1999-10-15 17:00:00+00:00,24.601418,28.966,22.116,19.400002,19.400002,3.4631004,17.41,1.037813,8.225035,121.39015,26.536837,0.48099998
1999-10-16 17:00:00+00:00,25.232668,29.416,22.366,10.8,10.8,4.1085978,20.78,1.142987,7.5685663,205.76927,26.801416,0.47329167
1999-10-17 17:00:00+00:00,25.3535,29.466,21.566,4.3,4.3,4.452324,22.34,1.198992,7.208994,168.83505,26.951418,0.483
1999-10-18 17:00:00+00:00,25.016006,29.716,22.466,14.899999,14.899999,3.8173916,19.14,1.2410054,8.311245,192.36247,26.791,0.47458336
1999-10-19 17:00:00+00:00,24.976416,29.616,22.016,12.5,12.5,3.9105694,19.68,1.1904986,8.209263,240.47874,26.757666,0.48770833
1999-10-20 17:00:00+00:00,24.534752,29.216,22.116,9.299999,9.299999,3.4332488,17.23,1.0095642,9.227524,144.81122,26.568085,0.48795834
1999-10-21 17:00:00+00:00,24.601418,28.766,22.316,16.7,16.7,2.7974002,13.74,1.1054759,7.5942073,183.52136,26.122252,0.48925003
1999-10-22 17:00:00+00:00,24.809748,29.966,22.116,25.699999,25.699999,3.8634043,19.38,1.3101792,9.6932955,160.14458,26.770166,0.46850002
1999-10-23 17:00:00+00:00,24.595163,29.316,21.516,9.2,9.2,3.9839628,20.21,1.2416415,8.647496,150.85194,26.586838,0.47650006
1999-10-24 17:00:00+00:00,25.18267,29.466,21.416,2.7,2.7,4.3414226,21.81,1.3449023,9.504272,76.29301,26.828499,0.48804167
1999-10-25 17:00:00+00:00,24.255585,27.316,22.866,13.5,13.5,1.9637448,9.69,0.71614385,8.669949,78.746346,25.697252,0.49270833
1999-10-26 17:00:00+00:00,24.493082,28.566,22.516,14.7,14.7,2.6551564,13.51,0.9284687,10.365251,80.6109,25.807669,0.48924997
1999-10-27 17:00:00+00:00,24.741,29.766,21.666,15.8,15.8,3.6283872,18.09,1.2353258,7.42159,210.63535,26.211836,0.47029164
1999-10-28 17:00:00+00:00,25.061834,30.616,21.616,32.1,32.1,4.1463466,20.48,1.4085209,7.342588,178.47249,26.62017,0.466
1999-10-29 17:00:00+00:00,24.968086,29.466,21.916,38.6,38.6,3.9998443,19.83,1.1459162,6.151683,211.02472,26.891005,0.49045834
1999-10-30 17:00:00+00:00,24.711838,29.216,22.816,15.700001,15.700001,3.3194754,16.62,1.1051509,7.24486,214.27118,26.499338,0.46033335
1999-10-31 17:00:00+00:00,24.609749,29.166,22.466,23.300001,23.300001,3.489663,17.47,1.163357,8.12197,196.09088,26.340998,0.46654168
1999-11-01 17:00:00+00:00,24.370169,28.616,22.416,21.500004,21.500004,2.4453423,11.82,1.0540557,7.2,213.26141,25.905584,0.4726667
1999-11-02 17:00:00+00:00,24.103498,28.016,22.066,12.3,12.3,2.3830452,11.84,0.93710136,9.826088,232.88954,25.599335,0.48054168
1999-11-03 17:00:00+00:00,24.499334,28.466,22.466,14.299999,14.299999,3.346238,16.93,1.0459421,10.028439,217.79608,25.870165,0.49475
1999-11-04 17:00:00+00:00,24.391,27.866,22.616,14.400001,14.400001,2.173229,10.14,0.9889991,9.83268,220.42172,25.355585,0.47037497
1999-11-05 17:00:00+00:00,25.293081,29.716,22.066,0.8,0.8,4.0916524,20.37,1.4158862,7.69592,196.64316,26.432669,0.4622499
1999-11-06 17:00:00+00:00,24.816002,29.316,20.316,9.7,9.7,4.3558636,21.64,1.562886,7.2805495,194.64433,26.461836,0.46595833
1999-11-07 17:00:00+00:00,24.911835,30.066,21.716,4.9,4.9,4.0660424,20.18,1.4976153,7.5170207,211.40508,26.568085,0.492625
1999-11-08 17:00:00+00:00,25.170166,30.116,21.666,7.0999994,7.0999994,4.401558,21.95,1.4336085,9.360001,208.73112,26.824335,0.4838334
1999-11-09 17:00:00+00:00,25.640999,30.016,21.566,2.3000002,2.3000002,4.473947,22.24,1.4982681,7.5599995,198.72586,26.999334,0.4739584
1999-11-10 17:00:00+00:00,25.682669,29.566,22.516,4.4,4.4,3.696339,18.06,1.3264203,5.8603754,207.18097,26.926414,0.47295836
1999-11-11 17:00:00+00:00,25.326418,29.516,22.416,8.900001,8.900001,3.2823007,15.8,1.2370808,6.130579,171.60718,26.65975,0.48687506
1999-11-12 17:00:00+00:00,24.868082,28.866,23.016,29.2,29.2,3.1335282,15.4,0.9246626,9.387651,210.57014,26.428503,0.49129173
1999-11-13 17:00:00+00:00,24.886835,29.416,22.716,18.3,18.3,3.1885128,15.89,1.2737794,6.6185193,200.88907,26.295168,0.4785417
1999-11-14 17:00:00+00:00,24.509748,28.316,22.116,10.000001,10.000001,2.8820295,14.6,0.9691298,9.511088,233.09692,26.005583,0.48804167
1999-11-15 17:00:00+00:00,24.09308,26.666,22.566,15.299998,15.299998,2.022852,9.97,0.5626416,7.10031,223.77249,25.351416,0.48858336
1999-11-16 17:00:00+00:00,24.491,28.466,22.016,15.900002,15.900002,2.4374342,11.78,1.0459421,9.885262,235.27647,25.33267,0.479375
1999-11-17 17:00:00+00:00,24.668083,28.266,21.866,1.4000001,1.4000001,3.4386227,17.8,0.620553,9.114471,237.8439,25.9535,0.48687503
1999-11-18 17:00:00+00:00,25.078499,28.966,21.866,0.70000005,0.70000005,4.268351,21.51,1.351304,11.966954,243.54369,26.33267,0.47570834
1999-11-19 17:00:00+00:00,25.438913,29.216,21.966,0.0,0.0,4.037402,19.65,1.4174945,11.770403,232.33101,26.349335,0.460125
1999-11-20 17:00:00+00:00,25.643087,30.116,23.116,5.8,5.8,4.024617,19.7,1.4250259,9.793058,212.22243,26.843084,0.46470833
1999-11-21 17:00:00+00:00,25.713915,29.816,20.766,0.2,0.2,4.3603086,21.38,1.7575021,6.130579,214.99207,26.824333,0.4640416
1999-11-22 17:00:00+00:00,25.641,29.716,22.266,7.9,7.9,3.9351149,19.3,1.362277,7.172949,170.62302,27.0035,0.466
1999-11-23 17:00:00+00:00,24.741,29.216,22.466,18.800001,18.800001,2.8887725,14.28,1.1225219,6.4096174,206.30688,26.291002,0.47825
1999-11-24 17:00:00+00:00,25.101418,29.166,22.266,6.3,6.3,3.5062356,17.41,1.180681,6.638072,212.15807,26.445168,0.46362498
1999-11-25 17:00:00+00:00,24.878502,29.416,22.266,9.099999,9.099999,3.2308764,15.87,1.2307541,7.92,139.53786,26.411837,0.4720833
1999-11-26 17:00:00+00:00,24.832666,29.516,21.866,20.4,20.4,3.3962913,16.96,1.2283616,7.6367526,86.185936,26.46808,0.47833332
1999-11-27 17:00:00+00:00,24.76808,29.016,22.266,16.2,16.2,2.9536335,14.38,1.0046275,6.830519,180.8951,26.28058,0.48004165
1999-11-28 17:00:00+00:00,24.968088,29.166,22.316,27.1,27.1,3.2811902,16.24,1.1979136,7.5942073,195.7512,26.430582,0.47599992
1999-11-29 17:00:00+00:00,25.155586,29.416,22.866,34.7,34.7,2.9885247,14.57,1.275878,5.8603754,182.75243,26.278498,0.47687495
1999-11-30 17:00:00+00:00,25.366,30.316,21.716,4.7999997,4.7999997,4.4066796,21.64,1.5506594,7.2805495,187.98917,26.891,0.45716667
1999-12-01 17:00:00+00:00,24.991003,29.816,21.566,15.5,15.5,4.0351872,20.08,1.2941499,7.5685663,105.255196,26.841003,0.476375
1999-12-02 17:00:00+00:00,24.922255,27.916,23.266,15.799999,15.799999,2.6481233,13.18,0.87603784,9.107359,79.59236,26.424334,0.4745417
1999-12-03 17:00:00+00:00,24.784746,28.666,22.566,10.400001,10.400001,3.0942485,15.68,0.99557805,8.089993,64.09357,26.397247,0.4587501
1999-12-04 17:00:00+00:00,24.595167,28.766,22.016,17.6,17.6,2.9952006,14.96,0.9650433,8.707238,215.13425,26.14517,0.47070834
1999-12-05 17:00:00+00:00,24.636835,28.016,22.366,8.9,8.9,3.047803,15.2,0.82345176,7.754637,220.46208,26.266,0.47624993
1999-12-06 17:00:00+00:00,25.159752,29.066,22.716,7.9000006,7.9000006,3.5507097,17.63,1.1226578,9.693296,225.0001,26.599337,0.49370828
1999-12-07 17:00:00+00:00,24.886833,29.416,23.016,16.2,16.2,2.8713365,14.26,1.1959229,8.534353,234.40378,26.307665,0.48004162
1999-12-08 17:00:00+00:00,24.201418,27.066,22.916,5.3,5.3,2.2706661,11.7,0.60133505,14.799459,238.63673,25.482666,0.480625
1999-12-09 17:00:00+00:00,24.520163,27.716,22.866,6.8000007,6.8000007,2.612059,13.44,0.6677735,13.1041975,235.96779,25.486834,0.49074998
1999-12-10 17:00:00+00:00,24.732672,28.316,22.716,11.099999,11.099999,2.6589124,12.9,1.0523555,8.905908,250.54796,25.65975,0.47920832
1999-12-11 17:00:00+00:00,24.726416,28.366,22.166,2.3999999,2.3999999,3.3751075,17.43,1.0405617,13.75558,261.00076,25.966002,0.49866655
1999-12-12 17:00:00+00:00,24.332664,26.716,23.216,6.6000004,6.6000004,2.3706477,12.19,0.73644567,16.700275,264.62146,25.230585,0.482875
1999-12-13 17:00:00+00:00,23.820166,25.066,23.066,7.1000013,7.1000013,1.3214881,6.52,0.36809492,16.23596,254.28006,24.509752,0.49375007
1999-12-14 17:00:00+00:00,24.801416,28.116,22.816,1.7000002,1.7000002,3.4494565,18.17,1.0523555,16.454008,253.11165,25.60975,0.492625
1999-12-15 17:00:00+00:00,24.54725,26.666,22.916,2.8999999,2.8999999,2.9843214,15.29,0.84148526,13.237039,245.04526,25.547255,0.48645833
1999-12-16 17:00:00+00:00,23.818083,26.416,22.416,5.0,5.0,2.032193,9.98,0.581409,13.1041975,234.0106,24.855585,0.491125
1999-12-17 17:00:00+00:00,24.849335,28.666,21.816,0.8,0.8,3.8417585,19.24,1.2419052,11.570515,243.16975,25.774336,0.4825417
1999-12-18 17:00:00+00:00,24.693083,28.516,22.016,7.2,7.2,3.8859463,19.88,1.0053885,11.367109,238.33923,26.009752,0.4770416
1999-12-19 17:00:00+00:00,24.484755,28.566,21.966,14.3,14.3,3.5553744,18.16,0.96403885,11.177405,245.49947,26.08475,0.466375
1999-12-20 17:00:00+00:00,24.809753,29.116,22.066,17.500002,17.500002,3.6933222,18.9,0.9087162,9.726665,232.80632,26.397253,0.46341667
1999-12-21 17:00:00+00:00,25.263922,29.416,21.966,7.6000004,7.6000004,3.8140283,18.87,1.2908306,8.654986,242.79437,26.615997,0.48595834
1999-12-22 17:00:00+00:00,25.176416,29.116,22.216,1.2,1.2,3.495625,17.26,1.0903442,11.966953,235.20059,26.35975,0.48287502
1999-12-23 17:00:00+00:00,23.761835,25.416,22.716,36.1,36.1,1.5925666,7.83,0.36621714,9.178235,269.1398,25.09308,0.47716662
1999-12-24 17:00:00+00:00,24.143084,27.516,22.116,11.900001,11.900001,2.6867983,13.81,0.8304572,10.195057,289.4506,25.349335,0.477625
1999-12-25 17:00:00+00:00,24.007668,27.316,22.466,15.8,15.8,2.373664,11.8,0.85759115,9.021574,278.72327,25.041,0.48829165
1999-12-26 17:00:00+00:00,23.616,26.116,22.116,25.999998,25.999998,2.1438096,10.93,0.52548075,7.928177,289.55466,25.099337,0.47716665
1999-12-27 17:00:00+00:00,24.153498,28.416,21.816,5.4999995,5.4999995,3.261642,16.93,0.8946252,9.904906,315.85495,25.511833,0.47704163
1999-12-28 17:00:00+00:00,24.497248,28.516,21.616,15.200001,15.200001,3.4811642,17.7,0.6862285,6.849467,264.19852,26.12642,0.48708332
1999-12-29 17:00:00+00:00,24.245169,28.416,21.866,12.2,12.2,3.1434567,15.69,0.81321883,8.404285,277.28394,25.951422,0.477375
1999-12-30 17:00:00+00:00,24.534752,28.116,21.816,5.8,5.8,2.762299,13.67,0.97632647,9.422101,273.67166,25.745165,0.47199997
1999-12-31 17:00:00+00:00,24.755583,28.116,22.116,7.3999996,7.3999996,2.9332604,14.88,0.86327195,9.6932955,290.2485,25.920168,0.46279168
2000-01-01 17:00:00+00:00,24.58475,27.166,22.566,5.0,5.0,2.82828,14.52,0.7018864,10.144082,270.81375,25.86392,0.47245836
2000-01-02 17:00:00+00:00,24.53058,28.716,22.066,19.099998,19.099998,3.04544,15.37,1.0507996,9.085988,253.58463,25.7035,0.488125
2000-01-03 17:00:00+00:00,24.6035,29.666,21.616,23.800001,23.800001,3.6245224,18.08,1.2902186,7.208994,231.92105,26.295168,0.48445842
2000-01-04 17:00:00+00:00,24.957666,28.416,22.716,7.1999993,7.1999993,3.5320284,17.8,0.9443855,7.92,227.02136,26.461832,0.47320834
2000-01-05 17:00:00+00:00,24.824331,29.416,22.166,14.1,14.1,3.7754152,19.04,1.2046652,9.793058,218.60454,26.526419,0.481375
2000-01-06 17:00:00+00:00,24.52017,28.466,22.116,16.0,16.0,2.948547,14.55,1.0545022,5.4477882,233.41458,26.001417,0.4685417
2000-01-07 17:00:00+00:00,24.391,27.566,22.366,12.8,12.8,2.8755307,14.92,0.8562465,8.311245,23.728395,25.984749,0.46416667
2000-01-08 17:00:00+00:00,24.111834,27.716,21.616,9.499999,9.499999,3.0498688,15.88,0.5565057,9.178235,305.28683,25.918081,0.47995833
2000-01-09 17:00:00+00:00,24.711832,29.116,21.616,6.8,6.8,3.1715634,15.76,1.1948385,9.605998,223.12823,25.947252,0.46241665
2000-01-10 17:00:00+00:00,24.695168,29.516,21.466,8.799999,8.799999,3.383361,16.47,1.2944126,5.1544156,208.0528,26.068085,0.4510834
2000-01-11 17:00:00+00:00,25.011831,29.866,21.316,4.6,4.6,4.451233,21.97,1.5881481,5.634891,149.26451,26.72017,0.4735
2000-01-12 17:00:00+00:00,24.715998,29.116,21.066,7.2,7.2,4.184468,21.25,1.2289424,8.287822,352.2351,26.566002,0.47483328
2000-01-13 17:00:00+00:00,24.409752,27.466,21.066,4.8000007,4.8000007,3.6992254,19.14,0.96049166,8.654986,317.38596,26.305582,0.48533335
2000-01-14 17:00:00+00:00,24.451418,28.316,21.216,6.8999996,6.8999996,3.7221322,19.05,0.9166088,8.557102,287.1682,26.526419,0.487875
2000-01-15 17:00:00+00:00,24.324335,28.116,21.616,9.099999,9.099999,3.169939,16.1,0.9848633,10.703569,242.38997,26.041006,0.46483335
2000-01-16 17:00:00+00:00,24.361834,26.966,22.666,2.5000002,2.5000002,2.4637542,12.16,0.9492991,11.384199,251.92989,25.36392,0.49425003
2000-01-17 17:00:00+00:00,23.693083,25.666,22.666,12.599998,12.599998,1.9130671,9.28,0.61994576,12.074766,242.02681,24.778502,0.48499998
2000-01-18 17:00:00+00:00,23.597246,26.866,22.266,12.500002,12.500002,1.9787354,9.56,0.7758684,10.239453,246.80136,24.693083,0.47675002
2000-01-19 17:00:00+00:00,23.95559,26.966,21.766,2.8999999,2.8999999,2.5810823,13.06,0.8299985,10.483357,252.90692,25.03892,0.49866673
2000-01-20 17:00:00+00:00,24.422255,28.416,22.066,18.6,18.6,3.4215324,17.82,1.0002246,11.183201,298.5946,25.757668,0.47883335
2000-01-21 17:00:00+00:00,24.3785,28.766,21.816,4.5999994,4.5999994,3.7058277,19.56,0.81743574,10.990322,287.85776,26.080584,0.4622083
2000-01-22 17:00:00+00:00,24.47225,28.116,22.016,10.299998,10.299998,3.3490264,17.04,1.1831222,10.703569,279.5043,25.784752,0.48366666
2000-01-23 17:00:00+00:00,24.759752,28.566,22.616,10.1,10.1,3.6615856,18.96,0.82826924,10.390226,322.78836,26.026419,0.49174997
2000-01-24 17:00:00+00:00,24.624336,28.066,21.366,15.599999,15.599999,3.2213984,16.41,0.8255749,11.090103,296.82477,26.05142,0.48333335
2000-01-25 17:00:00+00:00,24.091003,27.066,22.516,19.2,19.2,2.2195945,11.11,0.6545503,10.195057,299.83243,25.311834,0.48991668
2000-01-26 17:00:00+00:00,23.759752,25.616,22.266,21.7,21.7,1.5893,7.87,0.43092966,9.826088,295.73734,24.647253,0.47525
2000-01-27 17:00:00+00:00,23.88475,26.266,22.366,6.9,6.9,2.0530694,10.25,0.85556984,11.808878,324.5792,24.320166,0.4844167
2000-01-28 17:00:00+00:00,24.37433,27.866,22.266,9.0,9.0,3.2763937,16.72,1.1040275,12.181624,304.08295,25.380587,0.49195835
2000-01-29 17:00:00+00:00,24.586836,27.216,22.316,6.5,6.5,2.5134873,12.57,0.6531017,6.489992,296.2,25.495165,0.503125
2000-01-30 17:00:00+00:00,23.90767,27.916,22.166,25.2,25.2,2.3396933,11.66,0.8978977,9.885262,302.73523,25.161837,0.4844583
2000-01-31 17:00:00+00:00,23.713919,26.616,21.416,30.499996,30.499996,2.5983503,13.33,0.5909014,9.659814,294.46677,25.055586,0.48633334
2000-02-01 17:00:00+00:00,23.888918,27.916,22.216,11.200001,11.200001,2.2693586,11.31,0.99156237,9.585739,274.8055,25.003502,0.49141666
2000-02-02 17:00:00+00:00,23.75767,26.666,21.666,18.0,18.0,1.8328075,9.05,0.64299846,11.631956,258.25745,24.651419,0.48795834
2000-02-03 17:00:00+00:00,23.636833,25.766,22.816,25.300001,25.300001,1.6200728,8.18,0.45163703,12.475961,287.38577,24.513918,0.48958334
2000-02-04 17:00:00+00:00,25.072248,28.616,22.366,8.4,8.4,3.5951834,18.56,1.0280361,11.841756,274.8751,25.888916,0.45474997
2000-02-05 17:00:00+00:00,24.861834,29.516,22.016,4.7,4.7,3.5848253,18.04,1.2283616,10.464797,295.3847,26.041002,0.47916666
2000-02-06 17:00:00+00:00,23.643084,24.666,23.066,26.699999,26.699999,1.0703027,4.9,0.31933308,9.47012,244.67363,24.555582,0.48804167
2000-02-07 17:00:00+00:00,23.580584,24.866,22.866,34.699997,34.699997,1.2164953,5.7,0.30206037,10.931203,244.04665,24.18892,0.47420838
2000-02-08 17:00:00+00:00,23.582666,25.916,22.066,20.800001,20.800001,1.4922609,7.17,0.4399948,8.759178,246.4111,24.13475,0.46754166
2000-02-09 17:00:00+00:00,23.601418,26.616,21.866,12.999999,12.999999,2.3204951,11.67,0.87934685,12.144331,262.82178,24.261833,0.48391664
2000-02-10 17:00:00+00:00,24.6285,28.016,21.866,2.8,2.8,3.1522212,15.75,1.0634873,10.464797,302.8557,25.055582,0.46604168
2000-02-11 17:00:00+00:00,25.490997,29.516,22.316,0.6,0.6,4.3338356,21.56,1.4801745,9.826088,324.64575,25.951418,0.45566675
2000-02-12 17:00:00+00:00,25.553505,29.466,22.216,2.6,2.6,4.5772667,23.0,1.4602363,10.00256,280.73883,26.170166,0.4413332
2000-02-13 17:00:00+00:00,25.109749,28.766,21.616,2.7,2.7,3.9229462,19.63,1.3179903,10.883676,303.76828,26.151415,0.438625
2000-02-14 17:00:00+00:00,25.81392,29.116,23.366,1.4000001,1.4000001,4.230003,20.92,1.3208904,10.315115,340.57144,26.980583,0.4340417
2000-02-15 17:00:00+00:00,25.924334,28.966,22.966,1.1,1.1,4.1743894,20.66,1.375401,9.693296,338.34045,26.953499,0.42545822
2000-02-16 17:00:00+00:00,25.43683,30.016,20.466,0.0,0.0,4.723109,23.14,1.6721668,12.9249525,259.6815,26.43267,0.40916666
2000-02-17 17:00:00+00:00,24.697248,29.116,22.766,14.599998,14.599998,3.3317156,17.15,0.8412769,10.296251,280.17,26.218088,0.42995834
2000-02-18 17:00:00+00:00,24.411837,27.666,22.216,8.200001,8.200001,2.9000075,14.65,0.99532247,8.4963045,295.42676,25.866003,0.4705
2000-02-19 17:00:00+00:00,24.71183,27.616,21.816,4.7,4.7,2.516988,12.55,0.6910553,8.209263,283.24048,25.807669,0.4953333
2000-02-20 17:00:00+00:00,25.249334,28.416,22.766,2.9999998,2.9999998,3.8336568,19.5,1.1539376,10.464798,9.97764,26.27225,0.4869167
2000-02-21 17:00:00+00:00,24.699333,27.716,22.116,7.0999994,7.0999994,3.1503851,16.05,0.90571547,10.163227,300.04126,25.895166,0.49645832
2000-02-22 17:00:00+00:00,24.480585,28.616,21.816,15.099999,15.099999,3.5943139,18.17,0.9842107,8.427383,256.41702,26.038918,0.4781667
2000-02-23 17:00:00+00:00,23.880583,26.866,22.616,11.9,11.9,1.4591217,6.85,0.5506227,11.503113,232.79607,24.868082,0.48337498
2000-02-24 17:00:00+00:00,24.02017,27.616,22.866,5.4,5.4,1.8706397,9.2,0.8498814,11.726277,252.58466,24.805588,0.4728751
2000-02-25 17:00:00+00:00,24.4535,27.716,21.716,3.1000001,3.1000001,3.4145603,17.53,0.8150017,8.427383,255.01236,25.528503,0.4805
2000-02-26 17:00:00+00:00,25.124336,29.116,20.966,0.90000004,0.90000004,4.086815,20.07,1.3699255,11.874544,261.9122,25.949335,0.4732916
2000-02-27 17:00:00+00:00,25.445166,29.366,22.016,0.70000005,0.70000005,4.432843,21.72,1.5202618,13.979871,265.93253,26.13267,0.45800003
2000-02-28 17:00:00+00:00,25.349335,29.766,21.016,0.0,0.0,4.9189463,24.16,1.7140625,14.345898,258.66754,26.241,0.43858328
2000-02-29 17:00:00+00:00,25.191002,28.516,22.616,0.5,0.5,3.676789,17.79,1.3825152,12.768586,258.56052,25.986834,0.42829165
2000-03-01 17:00:00+00:00,25.061834,27.766,22.366,1.2,1.2,2.8925183,13.57,1.1143103,13.358861,258.58286,25.807665,0.42249998
2000-03-02 17:00:00+00:00,24.641005,28.716,22.416,16.5,16.5,3.1985397,16.36,0.87199926,11.681987,270.76898,25.84725,0.46262494
2000-03-03 17:00:00+00:00,24.666,27.716,22.616,3.8999996,3.8999996,2.5937245,12.77,0.83477235,8.714677,285.37097,25.840998,0.48616672
2000-03-04 17:00:00+00:00,24.593084,27.966,21.816,6.5999994,6.5999994,3.794583,19.81,0.9174979,12.371645,252.62978,26.08475,0.48995832
2000-03-05 17:00:00+00:00,24.968086,29.066,23.016,5.0,5.0,3.4649737,17.67,0.980618,13.276144,246.59525,25.993086,0.49591663
2000-03-06 17:00:00+00:00,24.791,28.716,22.716,3.9,3.9,3.5200295,18.11,0.9563346,11.91812,234.67757,26.0535,0.48999998
2000-03-07 17:00:00+00:00,24.64725,27.316,22.666,4.4,4.4,2.9108822,15.06,0.5727339,12.413476,237.52881,25.786837,0.4931666
2000-03-08 17:00:00+00:00,24.10975,26.366,22.766,4.6000004,4.6000004,2.1170301,10.78,0.5209737,12.313893,240.95668,25.13267,0.5012083
2000-03-09 17:00:00+00:00,25.299332,30.366,22.316,1.3000001,1.3000001,4.378126,21.11,1.6702738,10.587917,221.10341,26.101416,0.47874996
2000-03-10 17:00:00+00:00,24.78892,29.166,21.116,2.3,2.3,3.4557183,16.83,1.3160291,10.383987,220.44112,25.809752,0.47087494
2000-03-11 17:00:00+00:00,24.732668,28.366,22.816,5.1,5.1,3.3393846,17.22,0.8304572,12.964998,233.96445,25.972252,0.47766662
2000-03-12 17:00:00+00:00,23.838915,26.816,22.616,27.500002,27.500002,1.9754244,9.92,0.75559545,11.525623,236.93185,25.11392,0.492875
