temperature_2m_mean,soil_moisture_0_to_7cm_mean,temp_anomaly,aridity_index,month_sin,month_cos,precip_30d_sum,et0_30d_sum,temp_30d_mean,soil_moist_30d_mean,precip_90d_sum,et0_90d_sum,precip_180d_sum,et0_180d_sum,spei_90d,spei_180d,soil_water_deficit,water_balance_lag_1,water_balance_lag_7,water_balance_lag_30
24.678497,0.47462508,-1.021892771111112,2.6861784440019387,-1.0,-1.8369701987210297e-16,121.10000094000002,118.65739819999999,24.86162626666667,0.44058056233333337,468.50000093,326.8592746,1052.30000318,653.6165985,0.8040273867472739,0.35376543590321435,0.0,6.6358722,-4.3303970000000005,3.2476559999999997
24.505583,0.46641663,-1.1948067711111108,3.749708439641217,-1.0,-1.8369701987210297e-16,133.60000094,118.6991942,24.8827373,0.4400638943333333,481.40000093000003,326.236687,1060.0000031799998,653.6429667,0.8743501051640885,0.3813405324867575,0.0,5.77506,-3.64503295,-2.4118214
25.286833,0.48704168,-0.4135567711111108,0.044653611885541185,-1.0,-1.8369701987210297e-16,125.70000094000001,119.8577126,24.925723333333334,0.44015972866666664,481.50000093,326.9807,1055.6000027799998,654.8341944,0.871000986918719,0.36124852665477053,4.2789209999999995,10.0463826,-2.7188676000000003,4.7795974
25.070166,0.4872916,-0.6302237711111118,3.3035552556717978,-1.0,-1.8369701987210297e-16,126.30000094,120.3071514,24.955167733333333,0.440062502,493.80000093,327.4656534,1065.8000027799999,654.8404455,0.9324438275724812,0.3978796314291601,0.0,-4.2789209999999995,-0.5433370000000002,8.9142844
25.113916,0.46991658,-0.5864737711111125,2.370255682056788,-1.0,-1.8369701987210297e-16,131.20000094,120.9512972,24.994612,0.440038888,503.00000093,327.4150519,1071.60000278,654.7481196,0.9805505556420899,0.41905362830951765,0.0,9.0648456,3.2699746999999997,1.0627079999999998
25.001417,0.45550004,-0.6989727711111122,3.0607855239280792,-1.0,-1.8369701987210297e-16,141.09999994000003,120.7208595,25.004473,0.44107499933333333,513.2999998299999,326.7376196,1078.90000178,654.7969585,1.0376374702217785,0.445110578305507,0.0,5.318562199999999,10.912875399999999,-2.6569574000000005
24.651415,0.48891667,-1.0489747711111121,2.5046455670553343,-1.0,-1.8369701987210297e-16,148.59999994,120.8350131,25.0085701,0.44250138633333336,520.69999993,326.7267625,1082.80000178,653.9343561,1.0761768119157322,0.46222492840620033,0.0,7.473479300000001,6.6358722,-1.919095
24.743086,0.48537502,-0.9573037711111105,0.08244974008131688,-1.0,-1.8369701987210297e-16,145.99999994,121.3739444,25.019820300000003,0.4428097193333333,497.20000293,327.1763184,1068.70000178,653.1570958000001,0.9516298158367196,0.4143498356782819,3.3385803000000003,5.4667514,5.77506,-0.19964899999999997
25.545168,0.47162506,-0.1552217711111119,0.08843778738826301,-1.0,-1.8369701987210297e-16,138.60000024,122.18392990000001,25.0522509,0.44259166800000005,480.90000293,328.8146989,1048.1999997799999,653.7909926,0.8583432557440952,0.3384054437937475,4.1229534999999995,-3.3385803000000003,10.0463826,4.0870317
25.00142,0.4838334,-0.6989697711111127,3.3945550461046277,-1.0,-1.8369701987210297e-16,149.00000024000002,121.6348407,25.042251099999998,0.44271389333333333,486.70000253,329.2018861,1047.89999878,654.5191248,0.8864919868529433,0.33471086044264803,0.0,-4.1229534999999995,-4.2789209999999995,-2.2019979999999997
24.74933,0.46825004,-0.9510597711111117,2.723948224658887,-1.0,-1.8369701987210297e-16,157.60000014000002,121.7793199,25.031139766666666,0.44269722699999997,495.30000243,329.5165695,1048.4999997799998,655.9076076,0.9295788572403599,0.3318774612965793,0.0,8.7470912,9.0648456,-1.8735081
25.25142,0.46949998,-0.4489697711111127,1.546291856956706,-1.0,-1.8369701987210297e-16,145.29999984000003,122.19787389999999,25.06280656666667,0.442766673,486.30000213,330.6506845,1054.49999948,655.4545903,0.87687751355334,0.35506629438995846,0.0,6.5820126000000005,5.318562199999999,14.944291000000002
25.78267,0.46804163,0.08228022888888731,0.4987499189531382,-1.0,-1.8369701987210297e-16,141.60000014000002,122.24745990000001,25.094820566666666,0.4428958423333333,486.20000213,331.8967497,1056.59999948,654.4921843000001,0.8698774506341489,0.36607101072623377,2.110527,2.2257366999999997,7.473479300000001,1.6390586999999996
25.95975,0.46712503,0.25936022888888743,0.3049897632364468,-1.0,-1.8369701987210297e-16,142.80000014,122.6999882,25.113709333333336,0.442681955,479.70000213,333.644743,1057.99999948,654.4050652999999,0.8269846754126615,0.3714149536107778,3.190318,-2.110527,5.4667514,-3.9377896999999997
25.201418,0.48395833,-0.4989717711111119,1.379675721018532,-1.0,-1.8369701987210297e-16,147.20000014000001,122.046289,25.108987266666666,0.443379176,484.60000213,333.375032,1062.89999948,653.4166511999999,0.8538691846281395,0.3925748934884506,0.0,-3.190318,-3.3385803000000003,-3.7052584
25.551414,0.48120832,-0.14897577111111104,0.1384545837812916,-1.0,-1.8369701987210297e-16,147.70000014000001,121.678375,25.111139933333334,0.4444611233333333,484.80000213,333.8861932,1060.59999958,653.4822569,0.8522510252863699,0.38407412037361705,3.733551,1.3484408000000006,-4.1229534999999995,-4.601465
